Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Lithuania,LTU,2778550.0,2823550.0,2863350.0,2898950.0,2935200.0,2971450.0,3008050.0,3044400.0,3078850.0,3107321.0,3139689.0,3179041.0,3213622.0,3244438.0,3273894.0,3301652.0,3328664.0,3355036.0,3379514.0,3397842.0,3413202.0,3432947.0,3457179.0,3485192.0,3514205.0,3544543.0,3578914.0,3616367.0,3655049.0,3684255.0,3697838.0,3704134.0,3700114.0,3682613.0,3657144.0,3629102.0,3601613.0,3575137.0,3549331.0,3524238.0,3499536.0,3470818.0,3443067.0,3415213.0,3377075.0,3322528.0,3269909.0,3231294.0,3198231.0,3162916.0,3097282.0,3028115.0,2987773.0,2957689.0,2932367.0,2904910.0,2868231.0,2828403.0,2801543.0,2794137.0,2794885.0,2800839.0,2831639.0,2871897.0
Luxembourg,LUX,313970.0,316845.0,320750.0,324100.0,327750.0,331500.0,333895.0,334995.0,335850.0,337500.0,339171.0,342421.0,346600.0,350450.0,355050.0,358950.0,360731.0,361358.0,362007.0,362856.0,364150.0,365225.0,365525.0,365622.0,365998.0,366706.0,368355.0,370750.0,373450.0,377100.0,381850.0,387000.0,392175.0,397475.0,402925.0,408625.0,414225.0,419450.0,424700.0,430475.0,436300.0,441525.0,446175.0,451630.0,458095.0,465158.0,472637.0,479993.0,488650.0,497783.0,506953.0,518347.0,530946.0,543360.0,556319.0,569604.0,582014.0,596336.0,607950.0,620001.0,630419.0,640064.0,653103.0,668606.0
Latvia,LVA,2120979.0,2152681.0,2181586.0,2210919.0,2240623.0,2265919.0,2283217.0,2301220.0,2323619.0,2343173.0,2359164.0,2376389.0,2395674.0,2415819.0,2437186.0,2456130.0,2470989.0,2485073.0,2497921.0,2505953.0,2511701.0,2519421.0,2531080.0,2546011.0,2562047.0,2578873.0,2599892.0,2626583.0,2653434.0,2666955.0,2663151.0,2650581.0,2614338.0,2563290.0,2520742.0,2485056.0,2457222.0,2432851.0,2410019.0,2390482.0,2367550.0,2337170.0,2310173.0,2287955.0,2263122.0,2238799.0,2218357.0,2200325.0,2177322.0,2141669.0,2097555.0,2059709.0,2034319.0,2012647.0,1993782.0,1977527.0,1959537.0,1942248.0,1927174.0,1913822.0,1900449.0,1884490.0,1879383.0,1881750.0
"Macao SAR, China",MAC,177014.0,178672.0,186039.0,193618.0,201380.0,209278.0,217232.0,225151.0,232929.0,240416.0,247284.0,249832.0,248669.0,247838.0,247280.0,246919.0,246661.0,246405.0,246048.0,245605.0,245332.0,248695.0,256692.0,266253.0,276591.0,287700.0,299491.0,311808.0,324478.0,337336.0,350227.0,362390.0,372370.0,380712.0,388779.0,396641.0,404297.0,411700.0,418776.0,425518.0,431896.0,439122.0,449665.0,462533.0,475529.0,488619.0,501863.0,515330.0,529038.0,543021.0,557297.0,571003.0,582766.0,593374.0,604167.0,615239.0,626688.0,638609.0,650991.0,663653.0,676283.0,686607.0,695168.0,704149.0
St. Martin (French part),MAF,4135.0,4258.0,4388.0,4524.0,4666.0,4832.0,5044.0,5294.0,5497.0,5646.0,5802.0,5957.0,6114.0,6278.0,6447.0,6656.0,6896.0,7131.0,7357.0,7572.0,7776.0,7963.0,8957.0,10992.0,13299.0,15714.0,18234.0,20853.0,23552.0,26303.0,28127.0,28736.0,29035.0,29247.0,29380.0,29435.0,29407.0,29299.0,29102.0,29099.0,29610.0,30387.0,31160.0,31929.0,32697.0,33452.0,34183.0,34887.0,35541.0,36132.0,36458.0,36350.0,36026.0,35639.0,35261.0,35020.0,34811.0,34496.0,33852.0,33121.0,32553.0,31948.0,31791.0,32077.0
Morocco,MAR,11769774.0,12081713.0,12404757.0,12726686.0,13044254.0,13381880.0,13738502.0,14109755.0,14490077.0,14876982.0,15274351.0,15677300.0,16081438.0,16489452.0,16902383.0,17325325.0,17756516.0,18206472.0,18679859.0,19167661.0,19678444.0,20208260.0,20746765.0,21287381.0,21817271.0,22335077.0,22824446.0,23279935.0,23720590.0,24148104.0,24570814.0,24988083.0,25400676.0,25806777.0,26201551.0,26599048.0,26999093.0,27397118.0,27791825.0,28176997.0,28554415.0,28930097.0,29301817.0,29661270.0,30033125.0,30431902.0,30833022.0,31232633.0,31634992.0,32042877.0,32464865.0,32903699.0,33352169.0,33803527.0,34248603.0,34680458.0,35107264.0,35528115.0,35927511.0,36304408.0,36688772.0,37076584.0,37457971.0,37840044.0
Monaco,MCO,21797.0,21907.0,22106.0,22442.0,22766.0,23022.0,23198.0,23281.0,23481.0,23875.0,24270.0,24610.0,24889.0,25102.0,25262.0,25524.0,25898.0,26242.0,26553.0,26834.0,27076.0,27284.0,27573.0,27985.0,28407.0,28807.0,29171.0,29500.0,29802.0,30078.0,30329.0,30564.0,30794.0,31024.0,31253.0,31482.0,31719.0,31968.0,32209.0,32394.0,32465.0,32444.0,32386.0,32316.0,32236.0,32141.0,32011.0,31823.0,31862.0,32401.0,33178.0,33945.0,34700.0,35425.0,36110.0,36760.0,37071.0,37044.0,37029.0,37034.0,36922.0,36686.0,36469.0,36297.0
Moldova,MDA,2074015.0,2127854.0,2177676.0,2222675.0,2264461.0,2301425.0,2336782.0,2369729.0,2400264.0,2429193.0,2456514.0,2483032.0,2509550.0,2536068.0,2563389.0,2590711.0,2618032.0,2643746.0,2668657.0,2692764.0,2716068.0,2740175.0,2765889.0,2792407.0,2819728.0,2847050.0,2875175.0,2904907.0,2931424.0,2952317.0,2965978.0,2973210.0,2975621.0,2974817.0,2967585.0,2953200.0,2947293.0,2936413.0,2935227.0,2930622.0,2924668.0,2918135.0,2911385.0,2903198.0,2896023.0,2888985.0,2880967.0,2874299.0,2868833.0,2865213.0,2862354.0,2860699.0,2860324.0,2859558.0,2857815.0,2835978.0,2803186.0,2755189.0,2707203.0,2664224.0,2635130.0,2595809.0,2538894.0,2486891.0
Madagascar,MDG,5073342.0,5206239.0,5343117.0,5484252.0,5630024.0,5780453.0,5936461.0,6099529.0,6270528.0,6450324.0,6639751.0,6840457.0,7051090.0,7268560.0,7491935.0,7720859.0,7955197.0,8195142.0,8440919.0,8692289.0,8948162.0,9207310.0,9470990.0,9740088.0,10015017.0,10297746.0,10588428.0,10890514.0,11206789.0,11536734.0,11882762.0,12245260.0,12623342.0,13020100.0,13436121.0,13869138.0,14317454.0,14778903.0,15250934.0,15730885.0,16216431.0,16709665.0,17211934.0,17724310.0,18250774.0,18792171.0,19350299.0,19924958.0,20513599.0,21117092.0,21731053.0,22348158.0,22966240.0,23588073.0,24215976.0,24850912.0,25501941.0,26169542.0,26846541.0,27533134.0,28225177.0,28915653.0,29611714.0,30325732.0
Maldives,MDV,91650.0,93952.0,96332.0,98775.0,101241.0,104566.0,108713.0,112547.0,116049.0,119569.0,123243.0,127066.0,130990.0,134940.0,138944.0,143126.0,147468.0,151792.0,156025.0,160326.0,164887.0,169663.0,174523.0,179339.0,184388.0,190383.0,197225.0,204256.0,211160.0,217937.0,224957.0,232150.0,239136.0,245845.0,252201.0,258208.0,263841.0,269040.0,273796.0,278111.0,282507.0,287324.0,292284.0,297226.0,302135.0,307018.0,314401.0,325126.0,336883.0,349037.0,361575.0,374440.0,387539.0,400728.0,416738.0,435582.0,454252.0,472442.0,489758.0,504508.0,514438.0,521457.0,523787.0,521021.0
Middle East & North Africa,MEA,104958259.0,107670788.0,110538003.0,113518054.0,116624655.0,119831991.0,123155200.0,126678043.0,130258116.0,133970600.0,137811201.0,141732410.0,145744541.0,149964066.0,154334030.0,159064212.0,164465177.0,169960807.0,174922290.0,180155296.0,186021685.0,192641039.0,199419033.0,205927091.0,212683895.0,219522781.0,226490767.0,233512587.0,240428079.0,247406122.0,256203998.0,263445808.0,270652251.0,276897626.0,282903612.0,289154944.0,295366235.0,301680248.0,308041622.0,314472124.0,321037453.0,327691655.0,333949565.0,340215354.0,347044925.0,354462370.0,362633997.0,371324802.0,380294099.0,389332369.0,397997557.0,406045323.0,414117603.0,422790409.0,431664579.0,440506473.0,448917409.0,456885486.0,465073490.0,473201775.0,479966649.0,486174763.0,493279469.0,500787313.0
Mexico,MEX,36268055.0,37439317.0,38683283.0,39982118.0,41333878.0,42737991.0,44180437.0,45656963.0,47170337.0,48714394.0,50289306.0,51897675.0,53543436.0,55228203.0,56945880.0,58691882.0,60452543.0,62262505.0,64123997.0,65972912.0,67705186.0,69233769.0,70656783.0,72080310.0,73489654.0,74872006.0,76224365.0,77553504.0,78892015.0,80233749.0,81720428.0,83351595.0,84993164.0,86648447.0,88314424.0,89969572.0,91586555.0,93183094.0,94767284.0,96334810.0,97873442.0,99394288.0,100917081.0,102429341.0,103945813.0,105442402.0,106886790.0,108302973.0,109684489.0,111049428.0,112532401.0,114150481.0,115755909.0,117290686.0,118755887.0,120149897.0,121519221.0,122839258.0,124013861.0,125085311.0,125998302.0,126705138.0,127504125.0,128455567.0
Marshall Islands,MHL,15374.0,15867.0,16387.0,16947.0,17537.0,18154.0,18794.0,19665.0,21001.0,22623.0,23969.0,24680.0,25084.0,25522.0,26174.0,27047.0,27964.0,28912.0,29892.0,30902.0,31988.0,33219.0,34569.0,35975.0,37437.0,38962.0,40527.0,42122.0,43687.0,44988.0,46047.0,47053.0,48015.0,48944.0,49840.0,50702.0,51538.0,52358.0,53164.0,53834.0,54224.0,54413.0,54496.0,54493.0,54435.0,54337.0,54208.0,54038.0,53816.0,53593.0,53416.0,52971.0,52203.0,51352.0,50419.0,49410.0,48329.0,47187.0,45989.0,44728.0,43413.0,42050.0,41569.0,41996.0
Middle income,MIC,1979685460.0,2005975090.0,2045370605.0,2096870243.0,2148631656.0,2201266967.0,2257437807.0,2313387577.0,2371123640.0,2431257574.0,2492555283.0,2554184051.0,2615035263.0,2676773704.0,2737872917.0,2797312236.0,2855982760.0,2914424763.0,2973561232.0,3034102010.0,3096615817.0,3161751519.0,3229519073.0,3297432959.0,3364835580.0,3433654450.0,3504856757.0,3578039182.0,3651836401.0,3725076057.0,3800784530.0,3873393766.0,3943002107.0,4011312348.0,4079651664.0,4147460074.0,4215000723.0,4282467859.0,4349341313.0,4414986566.0,4480497133.0,4545807153.0,4609337254.0,4671640584.0,4734078395.0,4796053808.0,4856566912.0,4915886337.0,4976183677.0,5037354857.0,5099558636.0,5163527503.0,5229214324.0,5295879654.0,5362247149.0,5427266105.0,5491014901.0,5554670660.0,5616531003.0,5675825451.0,5731776753.0,5782549455.0,5823625402.0,5870152963.0
North Macedonia,MKD,1462368.0,1481112.0,1497338.0,1511854.0,1529507.0,1547982.0,1567707.0,1588649.0,1610537.0,1633502.0,1656783.0,1679012.0,1701498.0,1725228.0,1749329.0,1774013.0,1799332.0,1825299.0,1851978.0,1879354.0,1907023.0,1935200.0,1958275.0,1974441.0,1988682.0,2001504.0,2012926.0,2023097.0,2031932.0,2039426.0,2044174.0,2036686.0,2018023.0,1996893.0,1982458.0,1983964.0,1994226.0,1996869.0,2007523.0,2017142.0,2026350.0,2034882.0,2020157.0,2022725.0,2016186.0,2005330.0,1994287.0,1982933.0,1971493.0,1958782.0,1946298.0,1937398.0,1929821.0,1922716.0,1917557.0,1912430.0,1906313.0,1898657.0,1889051.0,1876262.0,1856124.0,1837114.0,1831712.0,1811980.0
Mali,MLI,5346792.0,5420247.0,5494845.0,5570462.0,5647380.0,5726382.0,5806572.0,5888497.0,5973762.0,6061764.0,6153587.0,6247878.0,6347158.0,6455257.0,6569273.0,6687293.0,6807648.0,6935336.0,7072938.0,7218079.0,7372581.0,7532864.0,7696349.0,7863944.0,8030099.0,8187651.0,8334588.0,8474329.0,8617474.0,8774122.0,8945026.0,9123969.0,9310572.0,9506510.0,9711797.0,9921094.0,10131906.0,10359301.0,10620475.0,10916993.0,11239101.0,11583824.0,11952660.0,12342165.0,12751995.0,13180551.0,13623541.0,14080912.0,14551117.0,15032635.0,15529181.0,16039734.0,16514687.0,17004033.0,17551814.0,18112907.0,18700106.0,19311355.0,19934298.0,20567424.0,21224040.0,21904983.0,22593590.0,23293698.0
Malta,MLT,326550.0,325250.0,323900.0,322550.0,321250.0,318800.0,315200.0,311550.0,307900.0,304300.0,302650.0,302700.0,302450.0,302200.0,301996.0,304222.0,305774.0,306970.0,310182.0,313342.0,316645.0,318982.0,325898.0,330524.0,330593.0,336452.0,342121.0,344485.0,347325.0,350722.0,354170.0,363845.0,367618.0,371308.0,374797.0,377419.0,379905.0,382791.0,385287.0,387578.0,390087.0,393028.0,395969.0,398582.0,401268.0,403834.0,405308.0,406724.0,409379.0,412477.0,414508.0,416268.0,420028.0,425967.0,434558.0,445053.0,455356.0,467999.0,484630.0,504062.0,515332.0,518536.0,531113.0,553214.0
Myanmar,MMR,21720697.0,22203109.0,22699703.0,23210687.0,23737818.0,24286878.0,24854704.0,25440029.0,26044111.0,26659479.0,27284112.0,27914953.0,28551949.0,29165356.0,29751936.0,30344276.0,30941375.0,31554598.0,32185601.0,32821779.0,33465781.0,34110098.0,34742586.0,35424262.0,36159838.0,36881020.0,37572340.0,38233171.0,38868270.0,39489419.0,40099553.0,40680533.0,41237813.0,41788302.0,42337109.0,42880186.0,43423369.0,43972046.0,44516185.0,45041636.0,45538332.0,46014826.0,46480230.0,46924293.0,47338446.0,47724471.0,48088274.0,48445647.0,48729486.0,49015836.0,49390988.0,49794522.0,50218185.0,50648334.0,51072436.0,51483949.0,51892349.0,52288341.0,52666014.0,53040212.0,53423198.0,53798084.0,54179306.0,54577997.0
Middle East & North Africa (excluding high income),MNA,97179656.0,99620285.0,102159899.0,104817905.0,107577280.0,110431969.0,113410132.0,116518346.0,119706733.0,122973346.0,126316235.0,129707914.0,133164152.0,136734072.0,140444545.0,144500701.0,149188764.0,153922894.0,158089953.0,162482818.0,167489905.0,173266699.0,179198278.0,184832095.0,190720860.0,196641041.0,202653537.0,208687611.0,214593293.0,220541237.0,228846359.0,235243716.0,241132429.0,246410264.0,251564545.0,256953719.0,262236018.0,267566671.0,272938873.0,278356861.0,283899110.0,289544085.0,294813993.0,300102895.0,305945780.0,311948573.0,317983066.0,324080392.0,330293304.0,336675037.0,343313330.0,349770162.0,356239722.0,363310225.0,370756356.0,378137339.0,385054538.0,391607422.0,398375344.0,405259403.0,411810124.0,418047201.0,424328381.0,430857111.0
Montenegro,MNE,480579.0,491140.0,502558.0,513409.0,521753.0,526327.0,526419.0,522796.0,517481.0,513340.0,512407.0,515449.0,521785.0,530220.0,538902.0,546487.0,552562.0,557576.0,562065.0,566888.0,572608.0,579445.0,587001.0,594506.0,600884.0,605398.0,607711.0,608144.0,607413.0,606571.0,606372.0,607105.0,608516.0,610170.0,611389.0,611712.0,611003.0,609520.0,607662.0,606001.0,604950.0,607389.0,609828.0,612267.0,613353.0,614261.0,615025.0,615875.0,616969.0,618294.0,619428.0,620079.0,620601.0,621207.0,621810.0,622159.0,622303.0,622373.0,622227.0,622028.0,621306.0,619211.0,617213.0,616177.0
Mongolia,MNG,977903.0,1011502.0,1045315.0,1075888.0,1104017.0,1134072.0,1165746.0,1198197.0,1230406.0,1261887.0,1293880.0,1327781.0,1363835.0,1402309.0,1443130.0,1485691.0,1529084.0,1572516.0,1615868.0,1657448.0,1697780.0,1739221.0,1781797.0,1825773.0,1871652.0,1919744.0,1969912.0,2021502.0,2073771.0,2120825.0,2161433.0,2200077.0,2236494.0,2270311.0,2301510.0,2330334.0,2357033.0,2381771.0,2405148.0,2428488.0,2450979.0,2472601.0,2494617.0,2516454.0,2537949.0,2559255.0,2581242.0,2605643.0,2633887.0,2666713.0,2702520.0,2743938.0,2792349.0,2845153.0,2902823.0,2964749.0,3029555.0,3096030.0,3163991.0,3232430.0,3294335.0,3347782.0,3398366.0,3447157.0
Northern Mariana Islands,MNP,8702.0,8965.0,9252.0,9561.0,9890.0,10229.0,10577.0,10720.0,10440.0,9952.0,10143.0,11279.0,12730.0,14094.0,14905.0,15269.0,15595.0,15901.0,16194.0,16494.0,17613.0,19902.0,22647.0,25594.0,28735.0,32041.0,35459.0,38923.0,42381.0,45859.0,48002.0,48302.0,48128.0,47948.0,47780.0,48717.0,53367.0,60817.0,68501.0,76237.0,80338.0,79479.0,77162.0,74623.0,71898.0,69025.0,66060.0,63050.0,60032.0,57056.0,54087.0,52520.0,52359.0,52141.0,51856.0,51514.0,51133.0,50729.0,50304.0,49858.0,49587.0,49481.0,49551.0,49796.0
Mozambique,MOZ,6788375.0,6917521.0,7060376.0,7209807.0,7363639.0,7524154.0,7689643.0,7859471.0,8035529.0,8217930.0,8411676.0,8622890.0,8860585.0,9123668.0,9404221.0,9703732.0,10019210.0,10363575.0,10741128.0,11127844.0,11413587.0,11640015.0,11901827.0,12163328.0,12426223.0,12680065.0,12909797.0,12964793.0,12956772.0,13087604.0,13303459.0,13561175.0,13816881.0,14206254.0,14912873.0,15594830.0,16079553.0,16521724.0,16923195.0,17337893.0,17768505.0,18220716.0,18694946.0,19186754.0,19694411.0,20211114.0,20735982.0,21280513.0,21845571.0,22436660.0,23073723.0,23760421.0,24487611.0,25251731.0,26038704.0,26843246.0,27696493.0,28569441.0,29423878.0,30285595.0,31178239.0,32077072.0,32969518.0,33897354.0
Mauritania,MRT,838478.0,861663.0,885938.0,911290.0,937830.0,965621.0,994697.0,1024992.0,1056393.0,1088832.0,1122198.0,1156361.0,1191376.0,1227358.0,1264352.0,1302436.0,1341604.0,1381329.0,1421786.0,1463514.0,1506694.0,1551687.0,1598332.0,1646343.0,1695675.0,1746265.0,1798009.0,1851092.0,1905847.0,1955040.0,2006027.0,2066302.0,2147527.0,2237064.0,2315191.0,2380341.0,2428816.0,2484278.0,2550501.0,2620611.0,2695003.0,2761823.0,2821703.0,2883326.0,2946575.0,3012360.0,3081229.0,3153508.0,3233336.0,3322616.0,3419461.0,3524249.0,3636113.0,3742959.0,3843174.0,3946220.0,4051890.0,4160015.0,4270712.0,4383849.0,4498604.0,4614974.0,4736139.0,4862989.0
Mauritius,MUS,676683.0,680757.0,700349.0,718861.0,736381.0,753000.0,768813.0,783917.0,798413.0,812405.0,826000.0,839230.0,852053.0,864819.0,878042.0,892000.0,906507.0,921379.0,933499.0,949888.0,966039.0,980462.0,992521.0,1001691.0,1012221.0,1020528.0,1028360.0,1036082.0,1043239.0,1051260.0,1058775.0,1070266.0,1084441.0,1097374.0,1112846.0,1122457.0,1133996.0,1148284.0,1160421.0,1175267.0,1186873.0,1196287.0,1204621.0,1213370.0,1221003.0,1228254.0,1233996.0,1239630.0,1244121.0,1247429.0,1250400.0,1252404.0,1255882.0,1258927.0,1261208.0,1262879.0,1263747.0,1264887.0,1265577.0,1265985.0,1266014.0,1266334.0,1262523.0,1261041.0
Malawi,MWI,3621081.0,3708193.0,3799155.0,3893628.0,3990361.0,4089097.0,4190764.0,4295762.0,4403430.0,4512861.0,4625141.0,4742480.0,4865978.0,4996239.0,5134199.0,5280965.0,5438226.0,5611712.0,5808810.0,6029140.0,6267369.0,6519891.0,6784347.0,7058317.0,7339002.0,7625078.0,7909819.0,8295993.0,8754781.0,9174895.0,9539665.0,9831584.0,10115420.0,10257233.0,10131799.0,10112816.0,10310528.0,10512678.0,10732456.0,10973956.0,11229387.0,11498818.0,11784498.0,12087965.0,12411342.0,12755648.0,13118307.0,13495463.0,13889423.0,14298932.0,14718422.0,15146094.0,15581251.0,16024775.0,16477966.0,16938942.0,17405624.0,17881167.0,18367883.0,18867337.0,19377061.0,19889742.0,20405317.0,20931751.0
Malaysia,MYS,7833782.0,8074805.0,8324218.0,8579350.0,8835925.0,9091016.0,9340240.0,9582086.0,9821308.0,10061684.0,10306508.0,10552557.0,10801619.0,11062664.0,11335187.0,11617947.0,11910081.0,12218924.0,12543892.0,12875011.0,13215707.0,13564594.0,13921029.0,14292862.0,14686454.0,15108135.0,15558740.0,16033103.0,16524616.0,17020143.0,17517054.0,18017464.0,18526708.0,19050077.0,19588703.0,20136888.0,20689051.0,21249178.0,21810542.0,22368655.0,22945150.0,23542517.0,24142445.0,24739411.0,25333247.0,25923536.0,26509413.0,27092604.0,27664296.0,28217204.0,28717731.0,29184133.0,29660212.0,30134807.0,30606459.0,31068833.0,31526418.0,31975806.0,32399271.0,32804020.0,33199993.0,33573874.0,33938221.0,34308525.0
North America,NAC,198624756.0,202007500.0,205198600.0,208253700.0,211262900.0,214031100.0,216659000.0,219176000.0,221503000.0,223759000.0,226431000.0,229677632.0,232168663.0,234454577.0,236715369.0,239169275.0,241538008.0,244018243.0,246601803.0,249310344.0,251795337.0,254340965.0,256836391.0,259214381.0,261488476.0,263823014.0,266290660.0,268793450.0,271349094.0,274154622.0,277373464.0,281077441.0,284943859.0,288662674.0,292185983.0,295640057.0,299064347.0,302623445.0,306070116.0,309502571.0,312909974.0,316052314.0,319047304.0,321813719.0,324807845.0,327823485.0,331015628.0,334184981.0,337406537.0,340467234.0,343398169.0,345987266.0,348655855.0,351205940.0,353885533.0,356508729.0,359247112.0,361731076.0,363974737.0,366012359.0,369619464.0,370352605.0,372274062.0,375076145.0
Namibia,NAM,590181.0,601424.0,613808.0,627358.0,642054.0,657887.0,674818.0,693063.0,712427.0,732881.0,754467.0,776995.0,800610.0,824918.0,850091.0,876572.0,901840.0,926109.0,942023.0,957334.0,975994.0,987394.0,1005520.0,1033085.0,1061995.0,1093311.0,1127989.0,1165430.0,1207949.0,1288070.0,1369011.0,1415617.0,1461687.0,1509834.0,1558449.0,1605370.0,1650066.0,1693242.0,1735953.0,1778277.0,1819141.0,1856402.0,1888525.0,1915425.0,1939406.0,1962865.0,1986558.0,2011492.0,2038552.0,2067919.0,2099271.0,2132340.0,2167470.0,2204510.0,2243001.0,2282704.0,2323352.0,2364534.0,2405680.0,2446644.0,2489098.0,2530151.0,2567012.0,2604172.0
New Caledonia,NCL,79000.0,81200.0,83400.0,85700.0,88100.0,90500.0,93500.0,96500.0,99500.0,104000.0,112000.0,120000.0,125500.0,128500.0,131000.0,132500.0,134000.0,136000.0,137500.0,138500.0,140050.0,142650.0,145700.0,148700.0,151650.0,154450.0,157350.0,160500.0,163650.0,166898.0,170899.0,175362.0,179799.0,184496.0,189482.0,193816.0,197564.0,201418.0,205279.0,209214.0,213230.0,217324.0,221490.0,225296.0,228750.0,232250.0,235750.0,239250.0,242750.0,245950.0,249750.0,254350.0,259000.0,263650.0,268050.0,269460.0,270220.0,270810.0,271170.0,271240.0,271080.0,270390.0,269215.0,267940.0
Niger,NER,3497431.0,3602530.0,3711068.0,3822697.0,3937008.0,4053524.0,4172501.0,4294283.0,4417954.0,4542993.0,4669708.0,4797068.0,4926318.0,5059382.0,5196579.0,5339497.0,5488658.0,5644703.0,5810351.0,5987151.0,6173177.0,6366262.0,6564445.0,6766606.0,6973849.0,7187618.0,7408364.0,7636591.0,7872252.0,8116075.0,8370648.0,8634640.0,8907644.0,9193078.0,9493324.0,9813918.0,10149937.0,10494201.0,10854920.0,11231469.0,11622665.0,12031430.0,12456517.0,12900790.0,13366885.0,13855221.0,14365168.0,14897873.0,15455175.0,16037915.0,16647543.0,17283112.0,17954407.0,18653199.0,19372014.0,20128124.0,20921743.0,21737922.0,22577058.0,23443393.0,24333639.0,25252722.0,26207977.0,27202843.0
Nigeria,NGA,44928342.0,45855507.0,46821845.0,47822569.0,48856332.0,49925799.0,51020296.0,52106681.0,53210119.0,54360750.0,55569264.0,56837614.0,58173834.0,59605446.0,61157931.0,62851312.0,64658315.0,66589655.0,68633344.0,70750307.0,72951439.0,75175387.0,77388067.0,79351586.0,81337553.0,83585251.0,85804185.0,88044187.0,90351467.0,92744064.0,95214257.0,97685360.0,100182045.0,102775465.0,105456121.0,108187610.0,110956183.0,113791181.0,116690527.0,119695565.0,122851984.0,126152678.0,129583026.0,133119801.0,136756848.0,140490722.0,144329764.0,148294028.0,152382506.0,156595758.0,160952853.0,165463745.0,170075932.0,174726123.0,179379016.0,183995785.0,188666931.0,193495907.0,198387623.0,203304492.0,208327405.0,213401323.0,218541212.0,223804632.0
Nicaragua,NIC,1789684.0,1844630.0,1901451.0,1960155.0,2020941.0,2084097.0,2150003.0,2219001.0,2291300.0,2366635.0,2444767.0,2525481.0,2603182.0,2682747.0,2769211.0,2857461.0,2947454.0,3038680.0,3128544.0,3214311.0,3303309.0,3397659.0,3491906.0,3584610.0,3674501.0,3763034.0,3852017.0,3941463.0,4033291.0,4129447.0,4227820.0,4327289.0,4427172.0,4526689.0,4625260.0,4721929.0,4812391.0,4895962.0,4974552.0,5049878.0,5123222.0,5192764.0,5259006.0,5323062.0,5386223.0,5454678.0,5529811.0,5607453.0,5687744.0,5770639.0,5855734.0,5942553.0,6030607.0,6119379.0,6208676.0,6298598.0,6389235.0,6480532.0,6572233.0,6663924.0,6755895.0,6850540.0,6948392.0,7046310.0
Netherlands,NLD,11486631.0,11638712.0,11805689.0,11965966.0,12127120.0,12294732.0,12456251.0,12598201.0,12729721.0,12877984.0,13038526.0,13194497.0,13328593.0,13439322.0,13545056.0,13666335.0,13774037.0,13856185.0,13941700.0,14038270.0,14149800.0,14247208.0,14312690.0,14367070.0,14424211.0,14491632.0,14572278.0,14665037.0,14760094.0,14848907.0,14951510.0,15069798.0,15184166.0,15290368.0,15382838.0,15459006.0,15530498.0,15610650.0,15707209.0,15812088.0,15925513.0,16046180.0,16148929.0,16225302.0,16281779.0,16319868.0,16346101.0,16381696.0,16445593.0,16530388.0,16615394.0,16693074.0,16754962.0,16804432.0,16865008.0,16939923.0,17030314.0,17131296.0,17231624.0,17344874.0,17441500.0,17533044.0,17700982.0,17879488.0
Norway,NOR,3581239.0,3609800.0,3638918.0,3666537.0,3694339.0,3723168.0,3753012.0,3784539.0,3816486.0,3847707.0,3875763.0,3903039.0,3933004.0,3960612.0,3985258.0,4007313.0,4026152.0,4043205.0,4058671.0,4072517.0,4085620.0,4099702.0,4114787.0,4128432.0,4140099.0,4152516.0,4167354.0,4186905.0,4209488.0,4226901.0,4241473.0,4261732.0,4286401.0,4311991.0,4336613.0,4359184.0,4381336.0,4405157.0,4431464.0,4461913.0,4490967.0,4513751.0,4538159.0,4564855.0,4591910.0,4623291.0,4660677.0,4709153.0,4768212.0,4828726.0,4889252.0,4953088.0,5018573.0,5079623.0,5137232.0,5188607.0,5234519.0,5276968.0,5311916.0,5347896.0,5379475.0,5408320.0,5457127.0,5519594.0
Nepal,NPL,10167941.0,10365144.0,10570716.0,10782717.0,11002819.0,11232951.0,11470199.0,11715579.0,11970411.0,12231874.0,12501285.0,12774870.0,13052220.0,13335963.0,13626301.0,13925541.0,14230738.0,14550430.0,14888770.0,15238564.0,15600442.0,15969792.0,16347124.0,16740664.0,17141610.0,17540571.0,17936926.0,18326204.0,18720745.0,19145077.0,19616530.0,20130779.0,20702133.0,21267359.0,21794751.0,22305571.0,22783969.0,23249417.0,23703328.0,24143157.0,24559500.0,24956071.0,25332178.0,25682908.0,26003965.0,26285110.0,26518971.0,26713655.0,26881544.0,27026941.0,27161567.0,27266399.0,27330694.0,27381555.0,27462106.0,27610325.0,27861186.0,28183426.0,28506712.0,28832496.0,29348627.0,30034989.0,30547580.0,30896590.0
